activo;fecha;lugar;cantidad;precio al momento de adquisicion;valor;protocolo;identificador
wstETH;2024-07-09T21:12:35+00:00;gnosis;0.000218372683103708;3323.03271174653;0.7256595693054805;curve;1000xe2497109d767e74cf45e19f38aadbb167b6da878bb8b3a3a3a05c4f9984e2c96
wstETH;2024-07-11T08:51:25+00:00;gnosis;0.000324011980515614;3386.28103858969;1.0971956258959157;curve;1000x56b6ccc6d533d456ffdd0f64d37f56a755700774c66dc4f76146fe62f041eed3
wstETH;2024-07-13T12:31:30+00:00;gnosis;0.000264759471567876;3389.08182570811;0.8972915132747716;curve;1000x64c4c3fda882e0e470ee5fafe2d539e47a225303a0d35bf32d864aac7a5b2405
wstETH;2024-07-15T07:17:05+00:00;gnosis;0.000383961618334608;3584.3623402743;1.3762575648693431;curve;1000xca874a2f282babf30102042371f32fa56d90718875107830f917a69e00aace53
BAL;2024-07-15T07:18:25+00:00;gnosis;0.12418139435950584;2.47462029890936;0.3073017992289015;aura-finance;1000x4a9d466625cede85b09721c782d1b719275f1a6962ea0015f2f878bb5c700294
AURA;2024-07-15T07:18:25+00:00;gnosis;0.13290117573847432;0.622438657768861;0.08272282944255947;aura-finance;1000x4a9d466625cede85b09721c782d1b719275f1a6962ea0015f2f878bb5c700294
AURA;2024-07-15T07:18:25+00:00;gnosis;0.13997196541739787;0.622438657768861;0.08712396227967456;aura-finance;1000x4a9d466625cede85b09721c782d1b719275f1a6962ea0015f2f878bb5c700294
wstETH;2024-07-15T08:13:45+00:00;gnosis;0.000462891890094473;3580.96623391473;1.657600228381276;curve;1000xdd45ef7492b3cb55c172c316777fd6ae6231729e4eb8b9545bf7b31cf1bb69f0
wstETH;2024-07-15T08:14:00+00:00;gnosis;0.000840440741947072;3580.96623391473;3.009589918518708;curve;1000xcd2183c06e21c90826a391ed556bdee0c2c0ae9d31cb506ca8b9deef47fe80ac
wstETH;2024-07-16T10:29:40+00:00;gnosis;0.000244311948323179;3662.467535885115;0.8947845793624849;curve;1000xe797de0679d4a861201216f326069a8091932e04a89c26f7b899bf829604ffd6
BAL;2024-07-16T10:30:45+00:00;gnosis;0.06756753215428409;2.42954875709308;0.16415861376528762;aura-finance;1000xc95298862d6a4e5149828a3fbf862bf77705a0d022589f3819316c461320dd80
AURA;2024-07-16T10:30:45+00:00;gnosis;0.07073670568754883;0.591362247678976;0.04183101726879509;aura-finance;1000xc95298862d6a4e5149828a3fbf862bf77705a0d022589f3819316c461320dd80
AURA;2024-07-16T10:30:45+00:00;gnosis;0.07038562494338657;0.591362247678976;0.041623401370810484;aura-finance;1000xc95298862d6a4e5149828a3fbf862bf77705a0d022589f3819316c461320dd80
BAL;2024-07-17T08:22:10+00:00;gnosis;0.05857452560115363;2.417;0.14157462837798832;aura-finance;1000x00ca116009a135fda12fc7576d75eb027e8d711b9b4cd7d86c539cc214aaea5e
AURA;2024-07-17T08:22:10+00:00;gnosis;0.060245024868405835;0.600642703504823;0.03618573460967457;aura-finance;1000x00ca116009a135fda12fc7576d75eb027e8d711b9b4cd7d86c539cc214aaea5e
AURA;2024-07-17T08:22:10+00:00;gnosis;0.05965663464774175;0.600642703504823;0.0358323223168191;aura-finance;1000x00ca116009a135fda12fc7576d75eb027e8d711b9b4cd7d86c539cc214aaea5e
BAL;2024-07-18T08:56:50+00:00;gnosis;0.06557758552863362;2.4615;0.16141922677873166;aura-finance;1000x5f69cb6d420cee05cd3ca628cc35ff0d0309cf148eac4b3213cd92502b396284
AURA;2024-07-18T08:56:50+00:00;gnosis;0.06631306754489277;0.602793249191166;0.03997306944921917;aura-finance;1000x5f69cb6d420cee05cd3ca628cc35ff0d0309cf148eac4b3213cd92502b396284
AURA;2024-07-18T08:56:50+00:00;gnosis;0.06446993358403712;0.602793249191166;0.03886204074026041;aura-finance;1000x5f69cb6d420cee05cd3ca628cc35ff0d0309cf148eac4b3213cd92502b396284
wstETH;2024-07-19T08:09:50+00:00;gnosis;0.000733515292626597;3654.65014970506;2.6807417740087436;curve;1000x9da7d65d1ab2923a75fd9152b801858b6b5dc74d88a40657a4108f31d99eeb0f
wstETH;2024-07-19T08:17:15+00:00;gnosis;0.000550734174246592;3654.65014970506;2.012740732358;curve;1000x7eb0a52f22f3f13cdb5c7011329da99aea878a976921f781b758d566b7e8d97d
wstETH;2024-07-22T08:21:30+00:00;gnosis;0.000834549440989108;3751.20740546888;3.130568043268256;curve;1000xb95e55a99207df8727dc45adcde336db17802db1eb4fdfa425ecd90c43cd8cf4
wstETH;2024-07-23T08:31:00+00:00;gnosis;0.00048695880449749;3807.329806154185;1.8540127707325023;curve;1000x008b85b8b3e8ecc8e59c80c01745cb0efc5ede55f3dea344089aec17d02f3f9f
BAL;2024-07-23T08:31:10+00:00;gnosis;0.2604151744531972;2.451;0.6382775925847862;aura-finance;1000x0136317263155aa1d66a9c1da2bae030e8e142da190a352ff30d7473d082026e
AURA;2024-07-23T08:31:10+00:00;gnosis;0.2432524862560171;0.65;0.15811411606641113;aura-finance;1000x0136317263155aa1d66a9c1da2bae030e8e142da190a352ff30d7473d082026e
AURA;2024-07-23T08:31:10+00:00;gnosis;0.25646003129469336;0.65;0.1666990203415507;aura-finance;1000x0136317263155aa1d66a9c1da2bae030e8e142da190a352ff30d7473d082026e
wstETH;2024-07-24T14:25:45+00:00;gnosis;0.000824247309506556;3726.014750145635;3.0711576329892822;curve;1000x9038ce23de66bca25607ea490f0454ee09d807e464ea2d770404e8a6a82d2f1f
wstETH;2024-07-25T08:44:55+00:00;gnosis;0.000833059606763711;3429.64421302908;2.8570980594454425;curve;1000x963d0aaecc594ef7a3f8d0d5e6592968d35137efeba44ea6e7bd8927af1e2863
wstETH;2024-07-26T08:08:45+00:00;gnosis;0.000255577279835943;3518.40319772503;0.8992239186406467;curve;1000x50530afa1575b48a8939009612777f46f7954cfb46d0fc02d1931c87516ea1ad
wstETH;2024-07-26T16:14:00+00:00;gnosis;0.000322913112465036;3516.238451306725;1.1354395024806925;curve;1000x1d679681d0925fd3f0b964c8ba9d1d0c51bc762ab0ded65379b9832573d6dc62
wstETH;2024-07-29T07:47:40+00:00;gnosis;0.000633669506622701;3650.17543570001;2.313004867426328;curve;1000x2a6dd36777765f8af1b36e9612b7461137e9d4679ce152e8eab6a9cccbef3155
wstETH;2024-07-29T08:18:25+00:00;gnosis;0.000406859319323692;3650.17543570001;1.485107893180967;curve;1000x9a4ae4fcc0a3970da7a37382922abd497eb1c38097da78e5c71d6d6f57f9b47d
BAL;2024-07-30T16:17:50+00:00;gnosis;0.3502911493177374;2.323;0.813726339865104;aura-finance;1000xa60be679f97a2363ceb2f5f113f5ebabda8d234f6c91710bd246aaa530869895
AURA;2024-07-30T16:17:50+00:00;gnosis;0.437219014686829;0.6341;0.2772405772129183;aura-finance;1000xa60be679f97a2363ceb2f5f113f5ebabda8d234f6c91710bd246aaa530869895
AURA;2024-07-30T16:17:50+00:00;gnosis;0.41414113411085635;0.6341;0.26260689313969404;aura-finance;1000xa60be679f97a2363ceb2f5f113f5ebabda8d234f6c91710bd246aaa530869895
wstETH;2024-07-30T16:26:40+00:00;gnosis;0.000324701360041403;3602.20268275606;1.1696401102356833;curve;1000x0891bfc7a4a7b32ddb944f9c2a33d3a14efd6a62f7c5e3004e84110d624d39cd
BAL;2024-07-30T17:11:25+00:00;gnosis;0.11984411741780857;2.3095;0.2767799891764289;aura-finance;1000xaca0177d56822b0016533db445d5e97a3977d10cd22dc5aa5e0c934bf26390cd
AURA;2024-07-30T17:11:25+00:00;gnosis;0.14945330273351867;0.6335;0.09467866728168407;aura-finance;1000xaca0177d56822b0016533db445d5e97a3977d10cd22dc5aa5e0c934bf26390cd
AURA;2024-07-30T17:11:25+00:00;gnosis;0.16331737843854024;0.6335;0.10346155924081525;aura-finance;1000xaca0177d56822b0016533db445d5e97a3977d10cd22dc5aa5e0c934bf26390cd
wstETH;2024-08-01T09:05:00+00:00;gnosis;0.000408863758585063;3468.02948776549;1.417951571251629;curve;1000x4c699ffeb037ad89c3b2accf937008902bb878883e4406c81dce73f80ec6310a
wstETH;2024-08-01T09:05:25+00:00;gnosis;0.000403548706291413;3468.02948776549;1.3995188131682352;curve;1000xf91e6b8561df435d31ed27983040c293f9d0533f7b3e2d7dde18a27cbffe7a82
wstETH;2024-08-02T15:59:05+00:00;gnosis;0.00030686733861063;3262.899054308985;1.0012771489509398;curve;1000x55eb891f9edfc16a8e4b63b361fa9a18cb75946f8a39ebb166d879f043f945df
wstETH;2024-08-04T09:58:15+00:00;gnosis;0.000417793666693088;3130.373363052855;1.3078501654682255;curve;1000x0e86e729d3d77686d75cb4672ec32d68aa817e503e37df0ac742af20f134152a
wstETH;2024-08-04T18:04:40+00:00;gnosis;0.000709839944081527;2919.57573722172;2.0724314780512487;curve;1000x43655f9eec812c56d6a79f93ec8c4d6b0354660d9a118e3c17ade3bd11f068b4
wstETH;2024-08-06T08:35:50+00:00;gnosis;0.000465401562407885;2642.372955964215;1.2297645021700871;curve;1000xdd9f0f42e23643b8a0e5e1d9fdef51952cc1ecca844013bcf6a895867e840423
wstETH;2024-08-06T11:19:50+00:00;gnosis;0.000688423478011443;2646.644066314465;1.8220119131905521;curve;1000x70d9715b2eed81780c2f38e3b7aa58a783a500f5c9e3674c158188af11260566
wstETH;2024-08-08T15:10:00+00:00;gnosis;0.000518453348229304;2689.18194430471;1.3942153830225665;curve;1000xca58e047d98c95a4795df3d39420bafb84cdd3513d9f079343a159ff391ec1e8
wstETH;2024-08-12T15:12:00+00:00;gnosis;0.000277702650518333;2882.685864292965;0.8005295051258879;curve;1000x1c2ed9b91109b7a6f63a37adf07597519525fb07e6abd9249dca3773e1e67275
BAL;2024-08-14T12:30:40+00:00;gnosis;0.6651609361742219;1.754;1.166692282049585;aura-finance;1000x083533fda1674281896c7f13bdc23256f2aa66579ec92ba2b5d3e2a131b652c7
AURA;2024-08-14T12:30:40+00:00;gnosis;0.6519377154280842;0.5117;0.33359652898455067;aura-finance;1000x083533fda1674281896c7f13bdc23256f2aa66579ec92ba2b5d3e2a131b652c7
AURA;2024-08-14T12:30:40+00:00;gnosis;1.264510199548849;0.5117;0.6470498691091461;aura-finance;1000x083533fda1674281896c7f13bdc23256f2aa66579ec92ba2b5d3e2a131b652c7
VELO;2024-08-14T12:32:09+00:00;optimism;21.659055070458297;0.062245;1.3481678828606767;velodrome;100x8269759ee77532f282a1f53009a5f38acbf7fb3a9132a36c95cb3006444a561c
wstETH;2024-08-15T07:44:45+00:00;gnosis;0.000782276692755493;2790.590695723885;2.183014060285131;curve;1000xc7a37c1a4f50ec70ab68d9aa5c72feb9c48dea4e4b8767fa8b54ccd42e786c36
wstETH;2024-08-15T07:47:30+00:00;gnosis;0.000415248485481976;2790.590695723885;1.158788559999437;curve;1000xfbb897fcbfdfef15b470f002e2105982553cd4c28da3108489aae4aa745ef1ef
BAL;2024-08-17T11:35:10+00:00;gnosis;0.540175419449223;1.7065;0.9218093532900989;aura-finance;1000x88a49fc83ae71adae4e01df6fc4f10cc12ccdd9fd8c6f8913760655581495c5c
AURA;2024-08-17T11:35:10+00:00;gnosis;0.5036562628803136;0.50615;0.25492561745687076;aura-finance;1000x88a49fc83ae71adae4e01df6fc4f10cc12ccdd9fd8c6f8913760655581495c5c
AURA;2024-08-17T11:35:10+00:00;gnosis;0.28791230927746314;0.50615;0.14572681534078796;aura-finance;1000x88a49fc83ae71adae4e01df6fc4f10cc12ccdd9fd8c6f8913760655581495c5c
wstETH;2024-08-17T11:38:55+00:00;gnosis;0.000657109819892855;2773.187855179945;1.8222889720463464;curve;1000x99dfffef78f08c5c3613991f7f5916936a1e2a8f494625792c2086795f2143c3
wstETH;2024-08-18T10:03:40+00:00;gnosis;0.001666993162805993;2645.23800067961;4.409593661127505;curve;1000x40970f50674229ff063e12645d2d7b63722b666f439ec611c1d1acdaf251e651
wstETH;2024-08-20T08:07:40+00:00;gnosis;0.001023792472203828;2837.96132846254;2.9054834444855238;curve;1000x5414c29ddb87aa675cc4e7d5c9fb6de2b2e01a614809778f19575ba608f32bf0
wstETH;2024-08-20T08:14:25+00:00;gnosis;0.000877878196288698;2837.96132846254;2.4913843721677718;curve;1000x202ff05de796cc5f40544cf45f37c9780843ed02e779c5986a965aef920a2218
wstETH;2024-08-21T08:18:45+00:00;gnosis;0.00212398245934223;2745.95904046456;5.832368836018946;curve;1000xebd47f5c766803bea61a328865d7df57526e66f51a96ef43014bf5c3d649836c
wstETH;2024-08-24T12:09:55+00:00;gnosis;0.001590320096002709;2898.84268987873;4.610087784864693;curve;1000xcac88d39b1596209bbc08028fefc7db437bafd61143e84cab0afd1257dffe0ba
wstETH;2024-08-26T12:53:50+00:00;gnosis;0.001187570844042274;2874.49223410915;3.413663168653965;curve;1000x7b5f43475ed2436e644f5d828b750d9fc573f5fd9862b367f8ba73e813965fbe
wstETH;2024-08-27T13:02:10+00:00;gnosis;0.001049441058120544;2756.62328598238;2.89291365808108;curve;1000x15b78419c9829c355a049d940fc4f0a91ccf15b55cd84f149e145bc66b366ba9
wstETH;2024-08-28T13:54:30+00:00;gnosis;0.000272342599857849;2656.10466889438;0.7233704510212666;curve;1000xc12c65d7c9dac6fd4e568e31359a40e3df3ea9b9698659076f74dbefd22c270a
wstETH;2024-08-29T18:06:10+00:00;gnosis;0.000764640847464168;2705.983210395365;2.069105295220522;curve;1000xe1871fada0097abe0a3d4866612cb1ff3369bb13b78ae5413731575bb310fed4
wstETH;2024-08-30T07:30:35+00:00;gnosis;0.000231598595734598;2678.000813425315;0.6202212277654141;curve;1000xce843f8fdb384229876667a3943041c008d43b71dc0e80619fec104f527e04e1
wstETH;2024-09-01T13:32:55+00:00;gnosis;0.000819898039294516;2619.464820657015;2.1476940704576477;curve;1000xfa10abf2775551ad144e73b389318f1fe02b5f005816bb79bacab249b3441101
wstETH;2024-09-01T13:36:35+00:00;gnosis;0.000975754877197085;2619.464820657015;2.55595557440227;curve;1000x7c17ca5c1a42cbbcf24cebe78563d136bfcc73f23a8e4ff9d457ec5f1cee2c2d
CRV;2024-09-01T14:24:25+00:00;base;2.194173637650074;0.240578781718711;0.5278716206251672;curve;84530xaa1964eca7e5bfc1b6aa72f1d54222484c3b09fc5017932300a40c0fb7ba155d
BAL;2024-09-01T18:52:20+00:00;gnosis;1.057460257775214;1.60748491368975;1.6998514112001304;aura-finance;1000x900101ea12d3e0f23e4550cd2eda03122b41488280ae68f8aea070571209f355
AURA;2024-09-01T18:52:20+00:00;gnosis;1.155938575518976;0.45305;0.5236979716388721;aura-finance;1000x900101ea12d3e0f23e4550cd2eda03122b41488280ae68f8aea070571209f355
AURA;2024-09-01T18:52:20+00:00;gnosis;0.8706267638162062;0.45305;0.3944374553469322;aura-finance;1000x900101ea12d3e0f23e4550cd2eda03122b41488280ae68f8aea070571209f355
BAL;2024-09-03T15:52:30+00:00;gnosis;0.12220124186988059;1.67209159186247;0.20433166904577935;aura-finance;1000x05ec76358e6658250934ddcda11c08dd3498ffe3102ed53f1ee73a4c6e7924c5
AURA;2024-09-03T15:52:30+00:00;gnosis;0.13193974640638417;0.4537;0.05986106294457649;aura-finance;1000x05ec76358e6658250934ddcda11c08dd3498ffe3102ed53f1ee73a4c6e7924c5
BAL;2024-09-03T15:52:50+00:00;gnosis;0.06419820849381165;1.67209159186247;0.10734528463513626;aura-finance;1000x333bab195cf2a3d39464b24a09efc2aabffbf10f099c3115008ed3cc3f0a0217
AURA;2024-09-03T15:52:50+00:00;gnosis;0.06931431480407396;0.4537;0.03144790462660836;aura-finance;1000x333bab195cf2a3d39464b24a09efc2aabffbf10f099c3115008ed3cc3f0a0217
AURA;2024-09-03T15:52:50+00:00;gnosis;0.06548772300020568;0.4537;0.02971177992519332;aura-finance;1000x333bab195cf2a3d39464b24a09efc2aabffbf10f099c3115008ed3cc3f0a0217
wstETH;2024-09-06T07:33:20+00:00;gnosis;0.00163501088219761;2480.409688644955;4.055496833242887;curve;1000xcd24339aecb8d51d5b5e7fe525a571bbeb43e78c5cfc40e81fef230f23937558
wstETH;2024-09-08T13:31:50+00:00;gnosis;0.001013636458912542;2416.245603091595;2.449194636980764;curve;1000xd0f129b8a914359c04da98cadf8f91791c0358fbd75936ca583f8729386d7c21
wstETH;2024-09-10T10:21:15+00:00;gnosis;0.001306810469659901;2507.084408687115;3.2762841535934237;curve;1000x658533bf9b1bf0a4cba6d6bdb524e0d986f243554a7de5b8c9f61e07026a80f3
BAL;2024-09-10T17:49:50+00:00;gnosis;0.08746581039136339;1.72;0.15044119387314503;aura-finance;1000x9e48d070a9c9a666412809a9a6557c13f0c020132db5dfc26ca07a48dcfec4cf
AURA;2024-09-10T17:49:50+00:00;gnosis;0.09010858355783834;0.4174;0.03761132277704172;aura-finance;1000x9e48d070a9c9a666412809a9a6557c13f0c020132db5dfc26ca07a48dcfec4cf
AURA;2024-09-10T17:49:50+00:00;gnosis;0.36354065816506315;0.4174;0.15174187071809736;aura-finance;1000x9e48d070a9c9a666412809a9a6557c13f0c020132db5dfc26ca07a48dcfec4cf
wstETH;2024-09-12T09:54:35+00:00;gnosis;0.001729537985842395;2509.56836158157;4.340393809423587;curve;1000x5b4fff0e8aa2734874e78091f33aa09f3f95160b994e2aa7b67c8573d6d3dc94
wstETH;2024-09-15T08:26:30+00:00;gnosis;0.001307580503916857;2573.491821078875;3.365047732232225;curve;1000x025f3fba187f54e3a6668da380a640d4fe6d0bb78b3f5e690d882412d6c56a74
BAL;2024-09-15T09:02:43+00:00;arbitrum one;0.38457725470853865;1.71822072;0.6607886074809286;aura-finance;421610x8274b5eafdf0a9636ca1d6802c151a5d053edf110dbd694433677394add2e8c5
AURA;2024-09-15T09:02:43+00:00;arbitrum one;0.4453602083209415;0.425;0.18927808853640013;aura-finance;421610x8274b5eafdf0a9636ca1d6802c151a5d053edf110dbd694433677394add2e8c5
AURA;2024-09-15T09:02:43+00:00;arbitrum one;0.19231539519082433;0.425;0.08173404295610033;aura-finance;421610x8274b5eafdf0a9636ca1d6802c151a5d053edf110dbd694433677394add2e8c5
BAL;2024-09-17T08:09:40+00:00;gnosis;0.13295687018176822;1.62187248763873;0.21563908979036409;aura-finance;1000x24f1eac8dfd82178e2b491ec69206e7a7e550c31908f4fde98a481316aeb9af3
AURA;2024-09-17T08:09:40+00:00;gnosis;0.12623249801783923;0.39205;0.049489450847893864;aura-finance;1000x24f1eac8dfd82178e2b491ec69206e7a7e550c31908f4fde98a481316aeb9af3
AURA;2024-09-17T08:09:40+00:00;gnosis;0.7155713026268306;0.39205;0.28053972919484893;aura-finance;1000x24f1eac8dfd82178e2b491ec69206e7a7e550c31908f4fde98a481316aeb9af3
wstETH;2024-09-19T08:11:20+00:00;gnosis;0.001782035569315268;2573.93636768028;4.586846160360401;curve;1000x030bcc17c351ceaffcf4e2cc887520d8d6180e52ec8ee35b75fb6bb8d5bee22e
wstETH;2024-09-19T08:17:45+00:00;gnosis;0.002546208646026544;2573.93636768028;6.553779033709686;curve;1000x6eab663637c685e4df58dc944295d5229142741a287f4088c655ef50510a8e12
BAL;2024-09-19T08:20:10+00:00;gnosis;0.09903182456358128;1.723;0.17063183372305057;aura-finance;1000xc594d358e34785036302c060a2ade292a1b57c5764a492013828d7be2577a578
AURA;2024-09-19T08:20:10+00:00;gnosis;0.09157657768255695;0.38935;0.03565534052070354;aura-finance;1000xc594d358e34785036302c060a2ade292a1b57c5764a492013828d7be2577a578
AURA;2024-09-19T08:20:10+00:00;gnosis;0.2123902970533306;0.38935;0.08269416215771426;aura-finance;1000xc594d358e34785036302c060a2ade292a1b57c5764a492013828d7be2577a578
ARB;2024-09-20T09:29:45+00:00;arbitrum one;0.7047383359226512;0.5166;0.3640678243376416;curve;421610x3ddf94541d10b1f8bc58b0b66a7d92389908ef681ade10cced89532bcd7bc622
wstETH;2024-09-20T12:14:15+00:00;gnosis;0.000524824350075299;2694.580547601175;1.41418148462033;curve;1000xf087e276a2afd260194e563e0f4dfa6a108307bb8323002bd0a00c6df4b2fd9f
BAL;2024-09-22T09:55:05+00:00;gnosis;0.15920528784717525;1.772;0.2821117700651945;aura-finance;1000xe0ee344f57fab3a422258bbe1564e7378e9267f86723980c47ee4db889f18b4e
AURA;2024-09-22T09:55:05+00:00;gnosis;0.1414200744101801;0.36915;0.05220522046851798;aura-finance;1000xe0ee344f57fab3a422258bbe1564e7378e9267f86723980c47ee4db889f18b4e
AURA;2024-09-22T09:55:05+00:00;gnosis;0.28150976280573736;0.36915;0.10391932893973795;aura-finance;1000xe0ee344f57fab3a422258bbe1564e7378e9267f86723980c47ee4db889f18b4e
wstETH;2024-09-22T19:44:40+00:00;gnosis;0.001041276932059367;2724.39296751072;2.836847550933677;curve;1000xbd0ca94d5c8d0b3b058d389e334f47d2ec3837eed51c1c59f3d47cb26baea4b7
wstETH;2024-09-24T17:37:35+00:00;gnosis;0.00086771810503227;2794.49210420917;2.424831393192022;curve;1000x1e2d5ec9a5e126e97888c4819714b268b6f33d485f24b93e42d7bbd7ade3c77c
BAL;2024-09-26T16:15:35+00:00;gnosis;0.24256843978941814;1.9105;0.46342700421768335;aura-finance;1000x2b4271ec481fe44d38750e35a65fa62d46f51c3c5451bc1493a96ab87bc4e653
AURA;2024-09-26T16:15:35+00:00;gnosis;0.2817524060361675;0.3495;0.09847246590964055;aura-finance;1000x2b4271ec481fe44d38750e35a65fa62d46f51c3c5451bc1493a96ab87bc4e653
AURA;2024-09-26T16:15:35+00:00;gnosis;0.35882090709806896;0.3495;0.1254079070307751;aura-finance;1000x2b4271ec481fe44d38750e35a65fa62d46f51c3c5451bc1493a96ab87bc4e653
BAL;2024-09-26T16:23:52+00:00;arbitrum one;0.6572812297990951;1.90405256;1.251498008238915;aura-finance;421610x16f5f10d432935ac37ea4f4d8ce2977dea4f1ae2527a253145f323f0b6409f4b
AURA;2024-09-26T16:23:52+00:00;arbitrum one;0.6620809046129638;0.3495;0.23139727616223085;aura-finance;421610x16f5f10d432935ac37ea4f4d8ce2977dea4f1ae2527a253145f323f0b6409f4b
AURA;2024-09-26T16:23:52+00:00;arbitrum one;0.6864221332793304;0.3495;0.23990453558112598;aura-finance;421610x16f5f10d432935ac37ea4f4d8ce2977dea4f1ae2527a253145f323f0b6409f4b
wstETH;2024-09-26T20:44:30+00:00;gnosis;0.001391769789164225;2783.67620309541;3.874236442283569;curve;1000xc7b275cc23842efab45fd39cff0e4706b0d8f8db7afaec45a44cea6f98a2c570
wstETH;2024-09-28T16:48:30+00:00;gnosis;0.001789812756994041;2820.30337837434;5.0478149652077855;curve;1000xbf88b5f9371f35cdf12fa11d34472c214b71b2f79083640a7f7ac4aeefcee614
EURe;2024-09-30T14:17:40+00:00;gnosis;30.0;1.0;30.0;gnosis_pay;1000xc123f83462dd1fb64bf0f3390bea18cafe96e0ddd22dd12e0d3573752329474e
BAL;2024-09-30T17:27:10+00:00;gnosis;0.16969892696304742;1.936;0.32853712260045975;aura-finance;1000x48a0976c94030afc40417a3cef3304e2ec1d5b119e4c386e7e06bf7e55cb26ab
AURA;2024-09-30T17:27:10+00:00;gnosis;0.1878942563579149;0.347;0.06519930695619647;aura-finance;1000x48a0976c94030afc40417a3cef3304e2ec1d5b119e4c386e7e06bf7e55cb26ab
AURA;2024-09-30T17:27:10+00:00;gnosis;0.2563022329473767;0.347;0.08893687483273971;aura-finance;1000x48a0976c94030afc40417a3cef3304e2ec1d5b119e4c386e7e06bf7e55cb26ab
wstETH;2024-10-01T11:28:05+00:00;gnosis;0.001394128786100331;2805.874879435305;3.9117509396165544;curve;1000x3e5ac0a4757bb8c7517ee9b4b82990577d8f75298536c1f4057e1d8f0a5fef16
wstETH;2024-10-03T08:08:15+00:00;gnosis;0.001105044423247757;2516.36837756047;2.7806988424602035;curve;1000x793b2d59fa5d6d9a5be24ad0a7cbba2ea284dc1820ed276f4e3cfff256e6a75a
BAL;2024-10-03T08:19:15+00:00;gnosis;0.11416291001406785;1.745;0.19921427797454838;aura-finance;1000x87457ec9b1359f46cf915568bb073a9dca993955174920e89f60f7f68b71264e
AURA;2024-10-03T08:19:15+00:00;gnosis;0.12263635873843123;0.30965;0.03797434848335523;aura-finance;1000x87457ec9b1359f46cf915568bb073a9dca993955174920e89f60f7f68b71264e
AURA;2024-10-03T08:19:15+00:00;gnosis;0.15652580869990604;0.30965;0.0484682166639259;aura-finance;1000x87457ec9b1359f46cf915568bb073a9dca993955174920e89f60f7f68b71264e
wstETH;2024-10-04T10:25:00+00:00;gnosis;0.000649701417739941;2542.298328410735;1.6517348282863367;curve;1000x53542bca62ecb1338fbf61f483b6643d32952e0862ab1973ea871b8f2296f9de
BAL;2024-10-04T10:28:40+00:00;gnosis;0.05258873345955639;1.714;0.09013708914967965;aura-finance;1000x440c198d607f23fde0e06d31fc8de45da444f3e5c6bce2d9b0595cc8f5f87250
AURA;2024-10-04T10:28:40+00:00;gnosis;0.05572738922664682;0.3187;0.017760318946532343;aura-finance;1000x440c198d607f23fde0e06d31fc8de45da444f3e5c6bce2d9b0595cc8f5f87250
AURA;2024-10-04T10:28:40+00:00;gnosis;0.06962153348940839;0.3187;0.022188382723074454;aura-finance;1000x440c198d607f23fde0e06d31fc8de45da444f3e5c6bce2d9b0595cc8f5f87250
BAL;2024-10-04T10:34:30+00:00;arbitrum one;0.3257085947115895;1.71457587;0.558452097144101;aura-finance;421610x22d2c813055ad3c609b44bcdfdb6328de2e42228f018ca6b8b4ee14d20e7d84e
AURA;2024-10-04T10:34:30+00:00;arbitrum one;0.3474874025088777;0.3204;0.11133496376384441;aura-finance;421610x22d2c813055ad3c609b44bcdfdb6328de2e42228f018ca6b8b4ee14d20e7d84e
AURA;2024-10-04T10:34:30+00:00;arbitrum one;0.5077927372597228;0.3204;0.1626967930180152;aura-finance;421610x22d2c813055ad3c609b44bcdfdb6328de2e42228f018ca6b8b4ee14d20e7d84e
wstETH;2024-10-04T12:10:00+00:00;gnosis;0.000730072593297016;2558.061154176305;1.867570340641853;curve;1000x076a9a93ca917db1fcd1581365380a646bbb417960da106bce09c46f182321a0
wstETH;2024-10-05T15:11:30+00:00;gnosis;0.000722212776095924;2595.14727434242;1.8742485173806096;curve;1000x7b9bc7b4f5b56b7f9b54258963830a9b2515dd938ca85dd54c16673e02f5f6da
wstETH;2024-10-09T12:46:50+00:00;gnosis;0.002417092354326275;2615.353135500525;6.321550067681569;curve;1000x32bac545429ddc86f367ddd57a9419da2ccd65d1fa6479e1d3e608a08453e516
wstETH;2024-10-11T09:23:10+00:00;gnosis;0.00113002154157967;2599.78518999273;2.93781326817158;curve;1000x083044f908ea54f03e7971800816ca9b4e7ec8e6ad9b4bdb3412a9266ca2a4ac
wstETH;2024-10-12T20:31:40+00:00;gnosis;0.000885586673592453;2672.851991751715;2.367042104380364;curve;1000x5cd689f3bdbd1c994690c641f5e46dea0f54f0e16dfa207f74c3adb76cffaf72
wstETH;2024-10-12T20:37:35+00:00;gnosis;0.002470660495633704;2672.851991751715;6.603709826696825;curve;1000x2297560bba09c419faec855a4438785e2f4c77be7926b36647bb0261136b2ed8
BAL;2024-10-14T16:28:50+00:00;gnosis;0.4615939507783748;1.891;0.8728741609219067;aura-finance;1000x6e502c25fc736352917dd5abb739f4f10a4c47b3b1bf979b93577a142107d554
AURA;2024-10-14T16:28:50+00:00;gnosis;0.41668202314693914;0.3242;0.13508831190423767;aura-finance;1000x6e502c25fc736352917dd5abb739f4f10a4c47b3b1bf979b93577a142107d554
AURA;2024-10-14T16:28:50+00:00;gnosis;0.6069876386925099;0.3242;0.1967853924641117;aura-finance;1000x6e502c25fc736352917dd5abb739f4f10a4c47b3b1bf979b93577a142107d554
